City,Name,Cuisine,Neighborhood,Address,Website,Lat,Lon,Place_ID,Google_Maps_URL,Google_Name
Los Angeles,pasjoli,French,Santa Monica,"2732 Main St, Santa Monica, CA 90405, USA",http://www.pasjoli.com/,34.0001931,-118.4820912,ChIJpTjP4G-7woARDdfT19BYG28,https://maps.google.com/?cid=8006090416578615053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pasjoli
Los Angeles,Melisse,Californian,Santa Monica,"1104 Wilshire Blvd, Santa Monica, CA 90401, USA",http://citrinandmelisse.com/,34.0245221,-118.49135629999999,ChIJ7fOMUsSkwoARIOVuE_23I1Q,https://maps.google.com/?cid=6062891820951463200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mélisse Restaurant
Maine,REGARDS,Seafood,Portland,"547 Congress St, Portland, ME 04101, USA",http://www.regardsmaine.com/,43.655633099999996,-70.26176439999999,ChIJ4V2TNO2dskwRF9X9ecTrCUc,https://maps.google.com/?cid=5118881680576075031&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,REGARDS
Maine,Benny's,Italian,Portland,"545 Congress St, Portland, ME 04101, USA",https://www.bennysmaine.com/,43.6556287,-70.2617011,ChIJj3wDYgCdskwRrxACzYP2Rwk,https://maps.google.com/?cid=668774115628421295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Bennys
Maine,Mr. Tuna,Sushi,Portland,"83 Middle St, Portland, ME 04101, USA",http://www.mrtunamaine.com/,43.6595831,-70.25152369999999,ChIJ0wD31DKdskwRJtu9gb3LKNE,https://maps.google.com/?cid=15071520167781325606&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mr. Tuna
Miami,DOYA,Mediterranean,Wynwood,"347 NW 24th St, Miami, FL 33127, USA",https://www.doyarestaurant.com/,25.800235999999998,-80.201449,ChIJgf9eP_m32YgRHv6mVX9npl0,https://maps.google.com/?cid=6748194888256781854&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Doya
Miami,Nami Nori - Design District,Japanese,Design District,"156 NE 41st St, Miami, FL 33137, USA",http://naminori.us/,25.8139927,-80.1921594,ChIJ83kXEMyx2YgRldpEPueN0B0,https://maps.google.com/?cid=2148373046577388181&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nami Nori Design District
Miami,L'Atelier de Joël Robuchon - Miami,French,Design District,"151 NE 41st St, Miami, FL 33137, USA",https://latelier-miami.com/,25.8146854,-80.19193539999999,ChIJJ3pnTr6x2YgRUcKI0-aDyJs,https://maps.google.com/?cid=11225367098635633233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L’Atelier de Joël Robuchon
Miami,Delilah - Miami,American,Brickell,"301 Brickell Key Dr, Miami, FL 33131, USA",https://www.delilahrestaurants.com/,25.765367599999998,-80.1886586,ChIJJQZkpWm32YgR5ej28eqn7rM,https://maps.google.com/?cid=12965485004769913061&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Delilah Miami
Miami,Luca Osteria,Italian,Coral Gables,"116 Giralda Ave, Coral Gables, FL 33134, USA",http://www.lucamiami.com/,25.7512048,-80.2572007,ChIJycHVayS32YgRJSfI21x_M68,https://maps.google.com/?cid=12624574217250678565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Luca Osteria
Miami,Eating House,American,Coral Gables,"128 Giralda Ave, Coral Gables, FL 33134, USA",http://www.eatinghousemiami.com/,25.7512111,-80.2574181,ChIJjcptQzS32YgRYhCLB9wfrSc,https://maps.google.com/?cid=2858976368329953378&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Eating House Miami
Miami,Los Félix Miami,Mexican,Coconut Grove,"3413 Main Hwy, Miami, FL 33133, USA",http://losfelixmiami.com/,25.727588299999997,-80.2425035,ChIJ3YT7i5K32YgRvjbujmZU6Ak,https://maps.google.com/?cid=713913340399597246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Los Félix Miami
Miami,Blue Collar,Contemporary American,MiMo / Upper East Side,"6789 Biscayne Blvd, Miami, FL 33138, USA",http://bluecollarmiami.com/,25.837646799999998,-80.18406279999999,ChIJC1jR09mz2YgRy4QYtGQOeFs,https://maps.google.com/?cid=6591033880337745099&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Blue Collar
Miami,Zitz Sum,Japanese Speciality,Coral Gables,"396 Alhambra Cir Suite 155, Coral Gables, FL 33134, USA",http://www.zitzsum.com/,25.751446299999998,-80.262316,ChIJs_Wd-pW32YgRwoXizRaCwUc,https://maps.google.com/?cid=5170556881653106114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Zitz Sum
