name,city,state,country,address,website,lat,lon,place_id,google_maps_url,google_name
Ivy City Smokehouse,Washington,DC,USA,"1356 Okie St NE, Washington, DC 20002, USA",https://tavern.ivycitysmokehouse.com/,38.9145381,-76.9854629,ChIJCRSgFHO4t4kR-LVTtPHfsAI,https://maps.google.com/?cid=193901013182428664&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ivy City Smokehouse
Immigrant Food at the Planet Word museum,Washington,DC,USA,"925 13th St NW, Washington, DC 20005, USA",http://immigrantfood.com/,38.902113199999995,-77.0293244,ChIJ0S0xO923t4kRQzKb5e3l538,https://maps.google.com/?cid=9216587972359172675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Immigrant Food at Planet Word
Jack Rose Dining Saloon,Washington,DC,USA,"2007 18th St NW, Washington, DC 20009, USA",http://jackrosediningsaloon.com/,38.9173987,-77.0413058,ChIJK7e4Ldu3t4kRUg8DvM7SaSQ,https://maps.google.com/?cid=2623860043279437650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jack Rose Dining Saloon
Jackson's Mighty Fine Food & Lucky Lounge,Washington,DC,USA,"11927 Democracy Dr, Reston, VA 20190, USA",https://jacksonsva.com/?utm_source=gmb&utm_medium=yext,38.9577562,-77.3588966,ChIJ9Z2A0h5ItokR1CTjfw1rHDA,https://maps.google.com/?cid=3466763518892778708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jackson's Mighty Fine Food and Lucky Lounge
Jyoti Indian Cuisine,Washington,DC,USA,"2433 18th St NW, Washington, DC 20009, USA",https://www.jyotidc.com/,38.9213987,-77.0418833,ChIJAV5Ry9u3t4kRpXEJ1B2BGH0,https://maps.google.com/?cid=9014096619293471141&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Jyoti Indian Cuisine
Kafe Leopold,Washington,DC,USA,"Between 33rd & 34th Street - between M and the canal, 3315 Cady's Alley NW, Washington, DC 20007, USA",http://www.kafeleopold.com/,38.9048399,-77.0664834,ChIJK4vGt0i2t4kRERWO_pibRJI,https://maps.google.com/?cid=10539720109361861905&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kafe Leopold
Karizma,Washington,DC,USA,"611 I St NW, Washington, DC 20001, USA",http://www.karmamodernindian.com/,38.9010876,-77.0207586,ChIJtQh9lo23t4kR4aQHqpkfdME,https://maps.google.com/?cid=13939801491461612769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Karma Modern Indian | Karizma Modern Indian
Karma Modern Indian,Washington,DC,USA,"611 I St NW, Washington, DC 20001, USA",http://www.karmamodernindian.com/,38.9010876,-77.0207586,ChIJtQh9lo23t4kR4aQHqpkfdME,https://maps.google.com/?cid=13939801491461612769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Karma Modern Indian | Karizma Modern Indian
KARRAVAAN,Washington,DC,USA,"325 Morse St NE, Washington, DC 20002, USA",https://www.karravaan.com/,38.9080655,-77.00111509999999,ChIJ7yXhQwC5t4kRSQAMKHTNc4U,https://maps.google.com/?cid=9616255528137916489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Karravaan
KAYU,Washington,DC,USA,"1633 17th St NW, Washington, DC 20009, USA",https://kayudc.com/,38.912286,-77.03829240000002,ChIJDRQixS25t4kRIRN-QV0YUiA,https://maps.google.com/?cid=2328950746113774369&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,KAYU
Kitchen + Kocktails by Kevin Kelley,Washington,DC,USA,"1300 I St NW, Washington, DC 20005, USA",http://kitchenkocktailsusa.com/,38.9010342,-77.0311992,ChIJmzvklCS3t4kRqkZCKiv1OfY,https://maps.google.com/?cid=17742481772744165034&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Kitchen + Kocktails By Kevin Kelley - DC
Ko Japanese Dining,Washington,DC,USA,"1610 20th St NW 2nd Floor, Washington, DC 20009, USA",https://kojapanesedining.com/?utm_source=google,38.9116357,-77.0450505,ChIJb4Zpusm3t4kRW1vEgcZ_fxE,https://maps.google.com/?cid=1260866911244409691&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Ko Japanese Dining
Koryouri Urara,Washington,DC,USA,"1608 Wisconsin Ave NW, Washington, DC 20007, USA",https://www.koryouriurara.com/,38.911065,-77.0654969,ChIJC2XEZFm3t4kRbKOQaCUBvUc,https://maps.google.com/?cid=5169289207470924652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Koryouri Urara
L’Annexe,Washington,DC,USA,"2917 M St NW, Washington, DC 20007, USA",http://lannexe-bar.com/,38.905431,-77.0586752,ChIJ6VtleQe3t4kRxOz5GekbPAw,https://maps.google.com/?cid=881610315034913988&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L'Annexe
L'Ardente,Washington,DC,USA,"200 Massachusetts Ave NW, Washington, DC 20001, USA",https://www.lardente.com/,38.8990468,-77.0141386,ChIJ-82JrXi3t4kRSAkfWH-6ToU,https://maps.google.com/?cid=9605820111329888584&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L'Ardente
L’Avant-Garde,Washington,DC,USA,"2915 M St NW, Washington, DC 20007, USA",http://www.lavantgardedc.com/,38.905372899999996,-77.0585978,ChIJsxKz54G3t4kRWZ4ZN1DE4xM,https://maps.google.com/?cid=1433204955234803289&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,L'Avant-Garde
La Ferme,Washington,DC,USA,"7101 Brookville Rd, Chevy Chase Section Five, MD 20815, USA",http://www.lafermerestaurant.com/,38.9813493,-77.07126300000002,ChIJ26c9Mg7Jt4kReN47Pta59F8,https://maps.google.com/?cid=6914355657738804856&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Ferme Restaurant
La Tejana,Washington,DC,USA,"3211 Mt Pleasant St NW, Washington, DC 20010, USA",https://www.latejanadc.com/,38.9315184,-77.0382124,ChIJMTiLyHHJt4kRq5v2NurZZw4,https://maps.google.com/?cid=1038037839099894699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Tejana
La' Shukran,Washington,DC,USA,"Alley Entrance, 417 Morse St NE 2nd Floor, Washington, DC 20002, USA",https://lashukran.com/,38.907274699999995,-76.9995079,ChIJczYZfD25t4kRm9kvGRy_oXY,https://maps.google.com/?cid=8548323695128467867&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La' Shukran
Lapis,Washington,DC,USA,"1847 Columbia Rd NW, Washington, DC 20009, USA",http://www.lapisdc.com/,38.9213148,-77.043832,ChIJ2z68FNq3t4kRne9OvHnXyU0,https://maps.google.com/?cid=5605248129089597341&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lapis
Lapop,Washington,DC,USA,"1847 Columbia Rd NW, Washington, DC 20009, USA",,38.921379699999996,-77.0439425,ChIJx6VRdlG3t4kRVt_KFXmM29A,https://maps.google.com/?cid=15049777031473192790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lapop
Le Chat Noir DC,Washington,DC,USA,"4907 Wisconsin Ave NW, Washington, DC 20016, USA",https://www.lechatnoirrestaurant.com/,38.9537109,-77.0818353,ChIJiS1AIpXJt4kRrGzIFFSwQVg,https://maps.google.com/?cid=6359558023996271788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Le Chat Noir
Lauriol Plaza,Washington,DC,USA,"1835 18th St NW, Washington, DC 20009, USA",http://www.lauriolplaza.com/,38.9152917,-77.0414302,ChIJISbT5MS3t4kRbYaZ185HaeA,https://maps.google.com/?cid=16170534890756474477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lauriol Plaza
Le Desales,Washington,DC,USA,"1725 Desales St NW, Washington, DC 20036, USA",http://www.ledesales.com/,38.904885500000006,-77.03990060000001,ChIJy7Pvzri3t4kRG_ji3K_QvFY,https://maps.google.com/?cid=6250099836627122203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Le DeSales
Le Mont Royal,Washington,DC,USA,"1815 Adams Mill Rd NW, Washington, DC 20009, USA",https://www.lemontdc.com/,38.923209299999996,-77.04261629999999,ChIJmdjkTXe3t4kRsEIiQvbMgh0,https://maps.google.com/?cid=2126487332115858096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Le Mont Royal
Le Diplomate,Washington,DC,USA,"1601 14th St NW, Washington, DC 20009, USA",http://lediplomatedc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,38.911364999999996,-77.0316635,ChIJgYIki-m3t4kRZImvuN_pp9Q,https://maps.google.com/?cid=15323473404236892516&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Le Diplomate
LiLLiES Italian Restaurant & Bar,Washington,DC,USA,"2915 Connecticut Ave NW, Washington, DC 20008, USA",https://www.lilliesrestaurant.com/,38.9284958,-77.0540745,ChIJG2_QYtW3t4kRkQJnUDUqN1o,https://maps.google.com/?cid=6500710995603161745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,LiLLiES Italian Restaurant & Bar
Little Coco's,Washington,DC,USA,"3907 14th St NW, Washington, DC 20011, USA",http://www.littlecocos.com/,38.938959,-77.03246419999999,ChIJ8doEzBfIt4kRF4vZMRlRXb8,https://maps.google.com/?cid=13789266802730699543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Little Coco's
Little Pearl,Washington,DC,USA,"Carriage House, 921 Pennsylvania Ave. SE, Washington, DC 20003, USA",https://www.littlepearldc.com/,38.883158400000006,-76.9935725,ChIJZamGfTO4t4kRnjETn_wWEqM,https://maps.google.com/?cid=11750479652019450270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Little Pearl
Lucy Mercer Bar at Minetta Tavern DC,Washington,DC,USA,"1287 4th St NE, Washington, DC 20002, USA",https://www.opentable.com/r/minetta-tavern-dc-and-lucy-mercer-washington,38.9088776,-76.9989119,ChIJhxHjIQC5t4kRhrfzHcVPr9Q,https://maps.google.com/?cid=15325555764994750342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,The Lucy Mercer Bar
Lobby Bar,Washington,DC,USA,"224 7th St SE Suite#300, Washington, DC 20003, USA",https://www.lobbybardc.com/,38.88655910000001,-76.9958297,ChIJ_8yZBwC5t4kR8pXV_1hCvlM,https://maps.google.com/?cid=6034333500739786226&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lobby Bar
Lucy Pizza Bar,Washington,DC,USA,"1350 Florida Ave NW, Washington, DC 20009, USA",https://www.lucybardc.com/,38.920023799999996,-77.0314732,ChIJ26ppeeO3t4kRPb5KeUAkK9Q,https://maps.google.com/?cid=15288353219370729021&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lucy Bar
Lulu's Winegarden,Washington,DC,USA,"1940 11th St NW, Washington, DC 20001, USA",https://www.luluswinegarden.com/,38.9167993,-77.0273504,ChIJv8m_Oou3t4kR_jLWjs7FwcQ,https://maps.google.com/?cid=14177830592889369342&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lulu’s Wine Garden
Lutèce,Washington,DC,USA,"1522 Wisconsin Ave NW, Washington, DC 20007, USA",http://www.lutecedc.com/,38.9094014,-77.064615,ChIJ-cidCuq3t4kReXGt_O9ybwI,https://maps.google.com/?cid=175485285552714105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lutèce.
Lydia on H,Washington,DC,USA,"1427 H St NE, Washington, DC 20002, USA",https://lydiaonhdc.com/?utm_source=google,38.8999917,-76.98451539999999,ChIJN7Oj-vW5t4kRgac-EBiZcMA,https://maps.google.com/?cid=13866751581304563585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,LYDIA ON H
Lyle,Washington,DC,USA,"1731 New Hampshire Ave NW, Washington, DC 20009, USA",https://www.lyledc.com/lyles/?utm_source=google&utm_medium=local&utm_campaign=restaurant-lyles,38.9133664,-77.0395143,ChIJ8fmG-v63t4kR8n8hy78sxMU,https://maps.google.com/?cid=14250564323165437938&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Lyle's
Maison,Washington,DC,USA,"1834 Columbia Rd NW, Washington, DC 20009, USA",https://www.maisondc.com/,38.9217101,-77.0431487,ChIJUeAfBHq3t4kRfZyXt-9KQmE,https://maps.google.com/?cid=7008246363579718781&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Maison Bar À Vins
Maketto,Washington,DC,USA,"1351 H St NE, Washington, DC 20002, USA",http://maketto1351.com/,38.9000359,-76.98667490000001,ChIJOfHnD0C4t4kRfls6DT1lHZg,https://maps.google.com/?cid=10961028380978994046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Maketto
Mandu,Washington,DC,USA,"453 K St NW, Washington, DC 20001, USA",http://www.mandudc.com/,38.9028193,-77.01789509999999,ChIJdV8Z7Iy3t4kRUOVIvRzBisw,https://maps.google.com/?cid=14738805059702285648&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mandu
Maple Ave Restaurant,Washington,DC,USA,"147 Maple Ave W, Vienna, VA 22180, USA",https://mapleaverestaurant.com/private-events/,38.9004998,-77.2668578,ChIJU6E7McZLtokRliBejTCpuAw,https://maps.google.com/?cid=916668550165176470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Maple Ave Restaurant
Mariscos 1133,Washington,DC,USA,"1133 11th St NW, Washington, DC 20001, USA",http://mariscos1133.com/,38.9054412,-77.02680529999999,ChIJ37hYA-a3t4kRxEtIFexISvo,https://maps.google.com/?cid=18035307836565113796&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mariscos 1133
Martha Dear,Washington,DC,USA,"3110 Mt Pleasant St NW, Washington, DC 20010, USA",https://www.marthadear.com/,38.929170899999995,-77.0377106,ChIJBTe877bJt4kRE6rORTRWUMI,https://maps.google.com/?cid=14001786024004332051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Martha Dear
Martin's Tavern,Washington,DC,USA,"1264 Wisconsin Ave NW, Washington, DC 20007, USA",http://martinstavern.com/,38.9067443,-77.0632353,ChIJpQ0Bnkm2t4kRd-wm0hZLeCc,https://maps.google.com/?cid=2844105726071598199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Martin's Tavern
"Merriweather Café at Hillwood Estate, Museum & Gardens",Washington,DC,USA,"4155 Linnean Ave NW, Washington, DC 20008, USA",http://www.hillwoodmuseum.org/,38.9436362,-77.0526363,ChIJC02_gzPIt4kRricOEUNB4rI,https://maps.google.com/?cid=12889936839792535470&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Hillwood Estate, Museum & Gardens"
Mi Vida 14th Street,Washington,DC,USA,"1901 14th St NW, Washington, DC 20009, USA",http://www.mividamexico.com/,38.9157582,-77.0314836,ChIJUVQb5M23t4kRvErhJS9vdHk,https://maps.google.com/?cid=8751742224177384124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,MI VIDA
Mezcalero - La Cosecha,Washington,DC,USA,"1280 4th St NE, Washington, DC 20002, USA",https://mezcalerolacosecha.com/,38.9089034,-76.9996525,ChIJux0hUIe5t4kRXBds9ejcs0o,https://maps.google.com/?cid=5382888872745899868&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mezcalero
Meze,Washington,DC,USA,"2437 18th St NW, Washington, DC 20009, USA",http://www.mezedc.com/,38.921488,-77.041922,ChIJ2e_gNNq3t4kRV1F4fZq9fJ4,https://maps.google.com/?cid=11420211226332385623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mezè Restaurant
MI VIDA F Street,Washington,DC,USA,"575 7th St NW Suite 375, Washington, DC 20004, USA",https://www.mividamexico.com/,38.8971635,-77.0216824,ChIJe5AbvXe3t4kRfihLqOIV4p0,https://maps.google.com/?cid=11376679671921584254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,MI VIDA
MI VIDA Wharf,Washington,DC,USA,"98 District Square SW, Washington, DC 20024, USA",https://mividamexico.com/,38.879887,-77.02585499999999,ChIJWWfNzna3t4kRMRvtHG6ZAVY,https://maps.google.com/?cid=6197403260449266481&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,MI VIDA
Mike's American,Washington,DC,USA,"6210 Backlick Rd, Springfield, VA 22150, USA",https://mikesamerican.com/?utm_source=gmb&utm_medium=yext,38.7828306,-77.18615659999999,ChIJTb0UH6myt4kRI86BHRGq1rw,https://maps.google.com/?cid=13607250314632744483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mike's American
Mikko Nordic Fine Foods,Washington,DC,USA,"1636 R St NW, Washington, DC 20009, USA",https://www.chefmikko.com/,38.912412499999995,-77.0379387,ChIJ5401gBS3t4kR5SltGK8cF4s,https://maps.google.com/?cid=10022511034090990053&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Mikko Nordic Fine Food
Millie’s DC,Washington,DC,USA,"4866 Massachusetts Ave NW, Washington, DC 20016, USA",https://milliesdc.com/,38.9450596,-77.096392,ChIJHZCKyPDJt4kR0Lw_J9Blz0M,https://maps.google.com/?cid=4886236065406368976&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Millie's
Michele's,Washington,DC,USA,"1201 K St NW, Washington, DC 20005, USA",https://www.michelesdc.com/,38.902747,-77.02865589999999,ChIJ_aroh5S3t4kRSpHNK1Eo3ek,https://maps.google.com/?cid=16851669709782618442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Michele’s
Moreland's Tavern,Washington,DC,USA,"5501 14th St NW, Washington, DC 20011, USA",http://www.morelandstavern.com/,38.9566938,-77.03315889999999,ChIJNxpGA2jIt4kRWo37bEn2INI,https://maps.google.com/?cid=15141372742441078106&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Moreland's Tavern
Muchas Gracias,Washington,DC,USA,"5029 Connecticut Ave NW, Washington, DC 20008, USA",http://muchasgraciasdc.com/,38.9557806,-77.0698589,ChIJ2-BwFGHJt4kR5Qcbr4c7CBc,https://maps.google.com/?cid=1659641916630435813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Muchas Gracias
Minetta Tavern DC,Washington,DC,USA,"1287 4th St NE, Washington, DC 20002, USA",https://minettataverndc.com/,38.908878,-76.9988162,ChIJQSiiXQC5t4kRKKavePVgJx8,https://maps.google.com/?cid=2244869546675512872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Minetta Tavern DC
Nero,Washington,DC,USA,"1207 19th St NW, Washington, DC 20036, USA",https://www.nerowashdc.com/,38.906022899999996,-77.0430869,ChIJMeLence3t4kRxjurDEwLVW0,https://maps.google.com/?cid=7878215544412519366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nero
Namak,Washington,DC,USA,"1813a Columbia Rd NW, Washington, DC 20009, USA",https://namak-dc.com/,38.922064000000006,-77.0435116,ChIJmTmXCgC3t4kRsra-edX18Vw,https://maps.google.com/?cid=6697404418096019122&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Namak
Nanglo Restaurant and Bar,Washington,DC,USA,"1301 H St NE #1, Washington, DC 20002, USA",https://nanglodc.com/,38.899955299999995,-76.9880921,ChIJv6C9jUa5t4kRC77fPItaAYI,https://maps.google.com/?cid=9367868253975592459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nanglo Restaurant & Bar
New Heights DC,Washington,DC,USA,"2317 Calvert St NW, Washington, DC 20008, USA",http://www.newheightsrestaurant.com/,38.9237089,-77.0522596,ChIJO_4WddS3t4kRJY1U7aZhQLQ,https://maps.google.com/?cid=12988488694910717221&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,New Heights Restaurant
Omakase @ Barracks Row,Washington,DC,USA,"522 8th St SE, Washington, DC 20003, USA",https://www.omakasedc.com/,38.8818902,-76.9947862,ChIJFZO8ACO5t4kRZPCSdzahTs4,https://maps.google.com/?cid=14865996675303010404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Omakase @ Barracks Row
Nick's Riverside Grill,Washington,DC,USA,"3050 K St NW, Washington, DC 20007, USA",http://www.nicksriversidegrill.com/,38.901605499999995,-77.0604934,ChIJVyYAS0y2t4kRm3bAA_BCrtE,https://maps.google.com/?cid=15109087398497121947&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nick's Riverside Grill
Nina May,Washington,DC,USA,"1337 11th St NW, Washington, DC 20001, USA",http://www.ninamaydc.com/,38.908425199999996,-77.0266962,ChIJuSpSwge3t4kReu4xONo-a-4,https://maps.google.com/?cid=17179894310501478010&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Nina May
OH! Naan,Washington,DC,USA,"Oh naan Indian kitchen, 1720 14th St NW, Washington, DC 20009, USA",https://ohnaan.com/,38.913337999999996,-77.0323495,ChIJ9_IabGa3t4kRDJr0aSRpEUw,https://maps.google.com/?cid=5481277826603981324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Oh! Naan Indian kitchen
Omakase Room by Tadayoshi,Washington,DC,USA,"699 14th St NW, Washington, DC 20005, USA",https://www.omakaseroom.com/dc-experience/,38.8981096,-77.0315979,ChIJJ0_EioG3t4kRDmFW_3hqbUA,https://maps.google.com/?cid=4642483858801320206&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Omakase Room by Tadayoshi
Opal,Washington,DC,USA,"5534 Connecticut Ave NW, Washington, DC 20015, USA",http://www.opal-dc.com/,38.964251999999995,-77.075581,ChIJUS8Z0jbJt4kR5us14hpKDsc,https://maps.google.com/?cid=14343483342546398182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Opal
Onggi,Washington,DC,USA,"2100 P St NW, Washington, DC 20037, USA",https://onggidc.com/,38.909540299999996,-77.0469229,ChIJN32zYXy3t4kRRlVxj_AnMBM,https://maps.google.com/?cid=1382648999754945862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,ONGGI
Osteria Morini DC,Washington,DC,USA,"301 Water St SE, Washington, DC 20003, USA",http://www.osteriamorini.com/washington-dc/?utm_source=GoogleBusinessProfile&utm_medium=organic&utm_campaign=MapLabs,38.8731867,-77.00142819999999,ChIJmXBuWNC5t4kRHJHZwsidx04,https://maps.google.com/?cid=5676679340911857948&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Osteria Morini
Osteria Mozza,Washington,DC,USA,"3276 M St NW, Washington, DC 20007, USA",https://osteriamozzadc.com/?utm_source=GoogleBusinessProfile&utm_medium=Website&utm_campaign=MapLabs,38.904760599999996,-77.0651934,ChIJQ61PEpm3t4kRTWJXu3qmIIw,https://maps.google.com/?cid=10097253410623939149&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Osteria Mozza DC
OUT OF OFFICE AT MANIFEST,Washington,DC,USA,"1807 Florida Ave NW, Washington, DC 20009, USA",http://www.manifest.us/,38.9167825,-77.0422267,ChIJQTy4_Em3t4kRvXd1QnJbSnA,https://maps.google.com/?cid=8091380226823911357&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,manifest 001 - Adams Morgan
